   MJD       EECO-REF    NIST-REF NS     DATE    COMMENTS	
=========    ========    ======== ==   ========  ========
 50458.50       0.0          .241 g f 10-JAN-97  CL Eff: pol. - Grypstra
 50459.00       0.0          .219 g f 11-JAN-97  CL Eff: pol. - Grypstra
 50459.50       0.0          .197 g f 11-JAN-97  CL Eff: pol. - Grypstra
 50460.00       0.0          .175 g f 12-JAN-97  CL Eff: pol. - Grypstra
 50460.50       0.0          .154 g f 12-JAN-97  CL Eff: pol. - Grypstra
 50461.00       0.0          .132 g f 13-JAN-97  CL Eff: pol. - Grypstra
 50461.50       0.0          .112 g f 13-JAN-97  CL Eff: pol. - Grypstra
 50467.00       0.0         -.097 g f 19-JAN-97  CL Eff: pol. - Grypstra
 50467.50       0.0         -.114 g f 19-JAN-97  CL Eff: pol. - Grypstra
 50468.00       0.0         -.131 g f 20-JAN-97  CL Eff: pol. - Grypstra
 50468.50       0.0         -.147 g f 20-JAN-97  CL Eff: pol. - Grypstra
 50469.00       0.0         -.163 g f 21-JAN-97  CL Eff: pol. - Grypstra
 50469.50       0.0         -.179 g f 21-JAN-97  CL Eff: pol. - Grypstra
 50470.00       0.0         -.195 g f 22-JAN-97  CL Eff: pol. - Grypstra
 50526.00       0.0          .034 g f 19-MAR-97  CL Eff: pol. - Grypstra
 50526.50       0.0          .054 g f 19-MAR-97  CL Eff: pol. - Grypstra
 50527.00       0.0          .074 g f 20-MAR-97  CL Eff: pol. - Grypstra
 50527.50       0.0          .094 g f 20-MAR-97  CL Eff: pol. - Grypstra
 50547.50       0.0          .419 g f 09-APR-97  CL Eff: pol. - Grypstra
 50548.00       0.0          .392 g f 10-APR-97  CL Eff: pol. - Grypstra
 50548.50       0.0          .366 g f 10-APR-97  CL Eff: pol. - Grypstra
 50642.00       0.0          .659 g f 13-JUL-97  CL Eff: pol. - Grypstra
 50642.50       0.0          .688 g f 13-JUL-97  CL Eff: pol. - Grypstra
 50643.00       0.0          .718 g f 14-JUL-97  CL Eff: pol. - Grypstra
 50643.50       0.0          .748 g f 14-JUL-97  CL Eff: pol. - Grypstra
 50644.00       0.0          .778 g f 15-JUL-97  CL Eff: pol. - Grypstra
 50644.50       0.0          .808 g f 15-JUL-97  CL Eff: pol. - Grypstra
 50645.00       0.0          .774 g f 16-JUL-97  CL Eff: pol. - Grypstra
 50645.50       0.0          .744 g f 16-JUL-97  CL Eff: pol. - Grypstra
 50646.00       0.0          .713 g f 17-JUL-97  CL Eff: pol. - Grypstra
 50646.50       0.0          .683 g f 17-JUL-97  CL Eff: pol. - Grypstra
 50647.00       0.0          .653 g f 18-JUL-97  CL Eff: pol. - Grypstra
 50647.50       0.0          .624 g f 18-JUL-97  CL Eff: pol. - Grypstra
 50648.00       0.0          .594 g f 19-JUL-97  CL Eff: pol. - Grypstra
 50648.50       0.0          .566 g f 19-JUL-97  CL Eff: pol. - Grypstra
 50649.00       0.0          .537 g f 20-JUL-97  CL Eff: pol. - Grypstra
 50649.50       0.0          .509 g f 20-JUL-97  CL Eff: pol. - Grypstra
 50650.00       0.0          .481 g f 21-JUL-97  CL Eff: pol. - Grypstra
 50650.50       0.0          .453 g f 21-JUL-97  CL Eff: pol. - Grypstra
 50651.00       0.0          .426 g f 22-JUL-97  CL Eff: pol. - Grypstra
 50651.50       0.0          .399 g f 22-JUL-97  CL Eff: pol. - Grypstra
 50652.00       0.0          .372 g f 23-JUL-97  CL Eff: pol. - Grypstra
 50652.50       0.0          .346 g f 23-JUL-97  CL Eff: pol. - Grypstra
 50653.00       0.0          .320 g f 24-JUL-97  CL Eff: pol. - Grypstra
 50653.50       0.0          .294 g f 24-JUL-97  CL Eff: pol. - Grypstra
 50654.00       0.0          .269 g f 25-JUL-97  CL Eff: pol. - Grypstra
 50654.50       0.0          .244 g f 25-JUL-97  CL Eff: pol. - Grypstra
 50655.00       0.0          .219 g f 26-JUL-97  CL Eff: pol. - Grypstra
 50655.50       0.0          .195 g f 26-JUL-97  CL Eff: pol. - Grypstra
 50656.00       0.0          .171 g f 27-JUL-97  CL Eff: pol. - Grypstra
 50692.00       0.0         -.721 g f 01-SEP-97  CL Eff: pol. - Grypstra
 50692.50       0.0         -.722 g f 01-SEP-97  CL Eff: pol. - Grypstra
 50693.00       0.0         -.722 g f 02-SEP-97  CL Eff: pol. - Grypstra
 50693.50       0.0         -.722 g f 02-SEP-97  CL Eff: pol. - Grypstra
 50694.00       0.0         -.722 g f 03-SEP-97  CL Eff: pol. - Grypstra
 50694.50       0.0         -.721 g f 03-SEP-97  CL Eff: pol. - Grypstra
 50734.50       0.0          .365 g f 13-OCT-97  CL Eff: pol. - Grypstra
 50735.00       0.0          .391 g f 14-OCT-97  CL Eff: pol. - Grypstra
 50735.50       0.0          .418 g f 14-OCT-97  CL Eff: pol. - Grypstra
 50757.50       0.0         1.918 g f 05-NOV-97  CL Eff: pol. - Grypstra
 50758.00       0.0         1.960 g f 06-NOV-97  CL Eff: pol. - Grypstra
 50758.50       0.0         2.001 g f 06-NOV-97  CL Eff: pol. - Grypstra
 50795.50       0.0         2.326 g f 13-DEC-97  CL Eff: pol. - Grypstra
 50796.00       0.0         2.221 g f 14-DEC-97  CL Eff: pol. - Grypstra
 50796.50       0.0         2.117 g f 14-DEC-97  CL Eff: pol. - Grypstra
 50797.00       0.0         2.014 g f 15-DEC-97  CL Eff: pol. - Grypstra
 50797.50       0.0         1.910 g f 15-DEC-97  CL Eff: pol. - Grypstra
 50798.00       0.0         1.807 g f 16-DEC-97  CL Eff: pol. - Grypstra
 50798.50       0.0         1.704 g f 16-DEC-97  CL Eff: pol. - Grypstra
 50799.00       0.0         1.602 g f 17-DEC-97  CL Eff: pol. - Grypstra
 50799.50       0.0         1.499 g f 17-DEC-97  CL Eff: pol. - Grypstra
 50800.00       0.0         1.398 g f 18-DEC-97  CL Eff: pol. - Grypstra
 50800.50       0.0         1.296 g f 18-DEC-97  CL Eff: pol. - Grypstra
 50801.00       0.0         1.195 g f 19-DEC-97  CL Eff: pol. - Grypstra
 50801.50       0.0         1.093 g f 19-DEC-97  CL Eff: pol. - Grypstra
 50802.00       0.0          .993 g f 20-DEC-97  CL Eff: pol. - Grypstra
 50802.50       0.0          .892 g f 20-DEC-97  CL Eff: pol. - Grypstra
